Sample 561: No. iterations = 512, Error = 0.00333955
Sample 562: No. iterations = 443, Error = 0.000999685
Sample 563: No. iterations = 245, Error = 0.000999775
Sample 564: No. iterations = 512, Error = 0.00164748
Sample 565: No. iterations = 512, Error = 0.00108522
Sample 566: No. iterations = 512, Error = 0.0017999
Sample 567: No. iterations = 476, Error = 0.000999546
Sample 568: No. iterations = 1, Error = 0.000291655
Sample 569: No. iterations = 512, Error = 0.0017605
Sample 570: No. iterations = 336, Error = 0.000999127
Sample 571: No. iterations = 512, Error = 0.00121387
Sample 572: No. iterations = 512, Error = 0.00108391
Sample 573: No. iterations = 512, Error = 0.00108179
Sample 574: No. iterations = 375, Error = 0.000999882
Sample 575: No. iterations = 512, Error = 0.00177546
Sample 576: No. iterations = 512, Error = 0.00134659
Sample 577: No. iterations = 512, Error = 0.00198465
Sample 578: No. iterations = 512, Error = 0.00167038
Sample 579: No. iterations = 512, Error = 0.00264384
Sample 580: No. iterations = 512, Error = 0.00179303
Sample 581: No. iterations = 512, Error = 0.00174076
Sample 582: No. iterations = 340, Error = 0.000998292
Sample 583: No. iterations = 512, Error = 0.00146385
Sample 584: No. iterations = 512, Error = 0.0025196
Sample 585: No. iterations = 512, Error = 0.00195673
Sample 586: No. iterations = 512, Error = 0.0013768
Sample 587: No. iterations = 512, Error = 0.00155143
Sample 588: No. iterations = 512, Error = 0.00155405
Sample 589: No. iterations = 512, Error = 0.00226971
Sample 590: No. iterations = 512, Error = 0.00137646
Sample 591: No. iterations = 512, Error = 0.00152566
Sample 592: No. iterations = 512, Error = 0.00143265
Sample 593: No. iterations = 512, Error = 0.00189113
Sample 594: No. iterations = 512, Error = 0.00142206
Sample 595: No. iterations = 512, Error = 0.0025477
Sample 596: No. iterations = 512, Error = 0.00122476
Sample 597: No. iterations = 512, Error = 0.00133573
Sample 598: No. iterations = 512, Error = 0.00188451
Sample 599: No. iterations = 512, Error = 0.00136459
Sample 600: No. iterations = 466, Error = 0.000999048
Sample 601: No. iterations = 512, Error = 0.00114958
Sample 602: No. iterations = 512, Error = 0.00120557
Sample 603: No. iterations = 512, Error = 0.00143571
Sample 604: No. iterations = 512, Error = 0.0012834
Sample 605: No. iterations = 512, Error = 0.0015084
Sample 606: No. iterations = 512, Error = 0.00184939
Sample 607: No. iterations = 506, Error = 0.000999469
Sample 608: No. iterations = 512, Error = 0.001374
Sample 609: No. iterations = 512, Error = 0.00246343
Sample 610: No. iterations = 404, Error = 0.000998593
Sample 611: No. iterations = 512, Error = 0.00318067
Sample 612: No. iterations = 512, Error = 0.00190013
Sample 613: No. iterations = 512, Error = 0.00111248
Sample 614: No. iterations = 512, Error = 0.00218878
Sample 615: No. iterations = 512, Error = 0.00121299
Sample 616: No. iterations = 512, Error = 0.00161318
Sample 617: No. iterations = 428, Error = 0.000999025
Sample 618: No. iterations = 1, Error = 0.000276996
Sample 619: No. iterations = 512, Error = 0.0022494
Sample 620: No. iterations = 512, Error = 0.00138374
Sample 621: No. iterations = 512, Error = 0.00205926
Sample 622: No. iterations = 512, Error = 0.00188208
Sample 623: No. iterations = 411, Error = 0.000998723
Sample 624: No. iterations = 297, Error = 0.000998299
Sample 625: No. iterations = 512, Error = 0.00124061
Sample 626: No. iterations = 512, Error = 0.00238227
Sample 627: No. iterations = 512, Error = 0.501586
Sample 628: No. iterations = 512, Error = 0.00296335
Sample 629: No. iterations = 512, Error = 0.00137128
Sample 630: No. iterations = 512, Error = 0.00237353
Sample 631: No. iterations = 512, Error = 0.00253576
Sample 632: No. iterations = 512, Error = 0.00189319
Sample 633: No. iterations = 435, Error = 0.000999827
Sample 634: No. iterations = 393, Error = 0.000998495
Sample 635: No. iterations = 512, Error = 0.00174127
Sample 636: No. iterations = 512, Error = 0.00157651
Sample 637: No. iterations = 378, Error = 0.00099886
Sample 638: No. iterations = 512, Error = 0.0014874
Sample 639: No. iterations = 512, Error = 0.00177466
Sample 640: No. iterations = 346, Error = 0.000998866
Sample 641: No. iterations = 1, Error = 0.000805793
Sample 642: No. iterations = 512, Error = 0.00173533
Sample 643: No. iterations = 478, Error = 0.00099902
Sample 644: No. iterations = 369, Error = 0.000999959
Sample 645: No. iterations = 512, Error = 0.00171221
Sample 646: No. iterations = 434, Error = 0.00099932
Sample 647: No. iterations = 512, Error = 0.00261348
Sample 648: No. iterations = 512, Error = 0.00165283
Sample 649: No. iterations = 512, Error = 0.00227059
Sample 650: No. iterations = 492, Error = 0.000999622
Sample 651: No. iterations = 512, Error = 0.00154707
Sample 652: No. iterations = 1, Error = 0.000272408
Sample 653: No. iterations = 512, Error = 0.00191588
Sample 654: No. iterations = 182, Error = 0.000998288
Sample 655: No. iterations = 241, Error = 0.000999939
Sample 656: No. iterations = 512, Error = 0.00112996
Sample 657: No. iterations = 512, Error = 0.00186402
Sample 658: No. iterations = 288, Error = 0.000998935
Sample 659: No. iterations = 512, Error = 0.00166649
Sample 660: No. iterations = 512, Error = 0.00111438
Sample 661: No. iterations = 512, Error = 0.00194921
Sample 662: No. iterations = 512, Error = 0.00166236
Sample 663: No. iterations = 1, Error = 0.000791765
Sample 664: No. iterations = 386, Error = 0.000999636
Sample 665: No. iterations = 512, Error = 0.00152423
Sample 666: No. iterations = 512, Error = 0.00161777
Sample 667: No. iterations = 512, Error = 0.00199616
Sample 668: No. iterations = 512, Error = 0.00181316
Sample 669: No. iterations = 1, Error = 0.00078888
Sample 670: No. iterations = 229, Error = 0.000996864
Sample 671: No. iterations = 512, Error = 0.00186344
Sample 672: No. iterations = 512, Error = 0.00111807
Sample 673: No. iterations = 1, Error = 0.00034293
Sample 674: No. iterations = 512, Error = 0.00167729
Sample 675: No. iterations = 512, Error = 0.00190035
Sample 676: No. iterations = 1, Error = 0.000890935
Sample 677: No. iterations = 512, Error = 0.00122037
Sample 678: No. iterations = 512, Error = 0.0010438
Sample 679: No. iterations = 512, Error = 0.00109294
Sample 680: No. iterations = 512, Error = 0.00211719
Sample 681: No. iterations = 1, Error = 0.000863
Sample 682: No. iterations = 1, Error = 0.000582445
Sample 683: No. iterations = 512, Error = 0.00165041
Sample 684: No. iterations = 429, Error = 0.000998272
Sample 685: No. iterations = 512, Error = 0.00111864
Sample 686: No. iterations = 512, Error = 0.00153088
Sample 687: No. iterations = 512, Error = 0.00194578
Sample 688: No. iterations = 512, Error = 0.00117274
Sample 689: No. iterations = 512, Error = 0.00109005
Sample 690: No. iterations = 481, Error = 0.000999513
Sample 691: No. iterations = 512, Error = 0.0020696
Sample 692: No. iterations = 255, Error = 0.000999782
Sample 693: No. iterations = 512, Error = 0.00127026
Sample 694: No. iterations = 239, Error = 0.000998659
Sample 695: No. iterations = 512, Error = 0.0027295
Sample 696: No. iterations = 512, Error = 0.0014516
Sample 697: No. iterations = 512, Error = 0.00171354
Sample 698: No. iterations = 481, Error = 0.00099883
Sample 699: No. iterations = 395, Error = 0.000999416
Sample 700: No. iterations = 512, Error = 0.00190979
Sample 701: No. iterations = 512, Error = 0.00133292
Sample 702: No. iterations = 512, Error = 0.00128661
Sample 703: No. iterations = 512, Error = 0.00111889
Sample 704: No. iterations = 512, Error = 0.0013209
Sample 705: No. iterations = 512, Error = 0.0532543
Sample 706: No. iterations = 512, Error = 0.00140275
Sample 707: No. iterations = 512, Error = 0.00156617
Sample 708: No. iterations = 309, Error = 0.000999731
Sample 709: No. iterations = 512, Error = 0.00299846
Sample 710: No. iterations = 512, Error = 0.00106521
Sample 711: No. iterations = 512, Error = 0.0017711
Sample 712: No. iterations = 512, Error = 0.00149241
Sample 713: No. iterations = 512, Error = 0.00146404
Sample 714: No. iterations = 342, Error = 0.000999927
Sample 715: No. iterations = 241, Error = 0.000999074
Sample 716: No. iterations = 438, Error = 0.000998514
Sample 717: No. iterations = 512, Error = 0.00137932
Sample 718: No. iterations = 275, Error = 0.000997371
Sample 719: No. iterations = 512, Error = 0.00110797
Sample 720: No. iterations = 512, Error = 0.0011773
Sample 721: No. iterations = 512, Error = 0.00201588
Sample 722: No. iterations = 512, Error = 0.00122406
Sample 723: No. iterations = 512, Error = 0.00172194
Sample 724: No. iterations = 512, Error = 0.00117164
Sample 725: No. iterations = 1, Error = 0.000890561
Sample 726: No. iterations = 512, Error = 0.00106608
Sample 727: No. iterations = 231, Error = 0.000998703
Sample 728: No. iterations = 512, Error = 0.00177452
Sample 729: No. iterations = 512, Error = 0.00179071
Sample 730: No. iterations = 448, Error = 0.000999631
Sample 731: No. iterations = 512, Error = 0.00128701
Sample 732: No. iterations = 512, Error = 0.00100125
Sample 733: No. iterations = 228, Error = 0.000997663
Sample 734: No. iterations = 512, Error = 0.00102567
Sample 735: No. iterations = 512, Error = 0.00159914
Sample 736: No. iterations = 1, Error = 0.000940047
Sample 737: No. iterations = 263, Error = 0.000999937
Sample 738: No. iterations = 512, Error = 0.00106075
Sample 739: No. iterations = 512, Error = 0.00144625
Sample 740: No. iterations = 297, Error = 0.000999631
Sample 741: No. iterations = 107, Error = 0.000999653
Sample 742: No. iterations = 512, Error = 0.00124981
Sample 743: No. iterations = 512, Error = 0.00182102
Sample 744: No. iterations = 1, Error = 0.000516532
Sample 745: No. iterations = 512, Error = 0.0019325
Sample 746: No. iterations = 255, Error = 0.000998223
Sample 747: No. iterations = 512, Error = 0.00190688
Sample 748: No. iterations = 512, Error = 0.0010702
Sample 749: No. iterations = 512, Error = 0.00154969
Sample 750: No. iterations = 512, Error = 0.00128506
Sample 751: No. iterations = 512, Error = 0.00150215
Sample 752: No. iterations = 317, Error = 0.000999427
Sample 753: No. iterations = 512, Error = 0.00122358
Sample 754: No. iterations = 134, Error = 0.000997706
Sample 755: No. iterations = 1, Error = 0.000870534
Sample 756: No. iterations = 512, Error = 0.00187233
Sample 757: No. iterations = 383, Error = 0.000998984
Sample 758: No. iterations = 449, Error = 0.000999449
Sample 759: No. iterations = 512, Error = 0.00114614
Sample 760: No. iterations = 512, Error = 0.00151456
Sample 761: No. iterations = 512, Error = 0.00219379
Sample 762: No. iterations = 288, Error = 0.000999549
Sample 763: No. iterations = 512, Error = 0.00115385
Sample 764: No. iterations = 512, Error = 0.00120098
Sample 765: No. iterations = 512, Error = 0.00113161
Sample 766: No. iterations = 512, Error = 0.00166636
Sample 767: No. iterations = 319, Error = 0.000998582
Sample 768: No. iterations = 283, Error = 0.000999407
Sample 769: No. iterations = 512, Error = 0.00208561
Sample 770: No. iterations = 512, Error = 0.00107087
Sample 771: No. iterations = 512, Error = 0.00232815
Sample 772: No. iterations = 512, Error = 0.0027586
Sample 773: No. iterations = 512, Error = 0.00109992
Sample 774: No. iterations = 293, Error = 0.00099688
Sample 775: No. iterations = 512, Error = 0.0010456
Sample 776: No. iterations = 512, Error = 0.00105309
Sample 777: No. iterations = 512, Error = 0.00255101
Sample 778: No. iterations = 512, Error = 0.00114354
Sample 779: No. iterations = 512, Error = 0.0019438
Sample 780: No. iterations = 1, Error = 0.000190832
Sample 781: No. iterations = 512, Error = 0.00142533
Sample 782: No. iterations = 204, Error = 0.000997771
Sample 783: No. iterations = 512, Error = 0.00130346
Sample 784: No. iterations = 1, Error = 0.000299999
Sample 785: No. iterations = 512, Error = 0.00142424
Sample 786: No. iterations = 512, Error = 0.00120098
Sample 787: No. iterations = 512, Error = 0.00177464
Sample 788: No. iterations = 142, Error = 0.000999029
Sample 789: No. iterations = 512, Error = 0.00104461
Sample 790: No. iterations = 512, Error = 0.00115171
Sample 791: No. iterations = 512, Error = 0.00109193
Sample 792: No. iterations = 30, Error = 0.00099748
Sample 793: No. iterations = 409, Error = 0.000998663
Sample 794: No. iterations = 265, Error = 0.000999009
Sample 795: No. iterations = 512, Error = 0.00120375
Sample 796: No. iterations = 512, Error = 0.00132719
Sample 797: No. iterations = 1, Error = 0.000283568
Sample 798: No. iterations = 413, Error = 0.000999419
Sample 799: No. iterations = 1, Error = 0.000359349
Sample 800: No. iterations = 512, Error = 0.00150386
Sample 801: No. iterations = 1, Error = 0.000639183
Sample 802: No. iterations = 512, Error = 0.494009
Sample 803: No. iterations = 1, Error = 0.000320588
Sample 804: No. iterations = 1, Error = 0.000553292
Sample 805: No. iterations = 431, Error = 0.0009983
Sample 806: No. iterations = 512, Error = 0.00119107
Sample 807: No. iterations = 1, Error = 0.000431326
Sample 808: No. iterations = 327, Error = 0.000999883
Sample 809: No. iterations = 512, Error = 0.00174216
Sample 810: No. iterations = 512, Error = 0.00154319
Sample 811: No. iterations = 200, Error = 0.00099889
Sample 812: No. iterations = 1, Error = 0.000756393
Sample 813: No. iterations = 1, Error = 0.000940605
Sample 814: No. iterations = 361, Error = 0.000998826
Sample 815: No. iterations = 252, Error = 0.000999883
Sample 816: No. iterations = 512, Error = 0.00194357
Sample 817: No. iterations = 171, Error = 0.000998845
Sample 818: No. iterations = 512, Error = 0.00182989
Sample 819: No. iterations = 512, Error = 0.00118469
Sample 820: No. iterations = 299, Error = 0.000999386
Sample 821: No. iterations = 475, Error = 0.000999343
Sample 822: No. iterations = 512, Error = 0.00122117
Sample 823: No. iterations = 475, Error = 0.000998429
Sample 824: No. iterations = 364, Error = 0.000998011
Sample 825: No. iterations = 315, Error = 0.000998964
Sample 826: No. iterations = 512, Error = 0.00145186
Sample 827: No. iterations = 512, Error = 0.500805
Sample 828: No. iterations = 1, Error = 0.000462777
Sample 829: No. iterations = 512, Error = 0.00106835
Sample 830: No. iterations = 28, Error = 0.000997265
Sample 831: No. iterations = 512, Error = 0.00142465
Sample 832: No. iterations = 1, Error = 0.000339093
Sample 833: No. iterations = 512, Error = 0.0015713
Sample 834: No. iterations = 1, Error = 0.000554576
Sample 835: No. iterations = 1, Error = 0.000209353
Sample 836: No. iterations = 1, Error = 0.00034609
Sample 837: No. iterations = 512, Error = 0.00105156
Sample 838: No. iterations = 211, Error = 0.000999813
Sample 839: No. iterations = 1, Error = 0.000162309
Sample 840: No. iterations = 1, Error = 0.000329676
Sample 841: No. iterations = 512, Error = 0.00166245
Sample 842: No. iterations = 1, Error = 0.000270911
Sample 843: No. iterations = 512, Error = 0.00172417
Sample 844: No. iterations = 512, Error = 0.00124536
Sample 845: No. iterations = 512, Error = 0.00139474
Sample 846: No. iterations = 512, Error = 0.00140401
Sample 847: No. iterations = 512, Error = 0.0023159
Sample 848: No. iterations = 255, Error = 0.000996463
Sample 849: No. iterations = 512, Error = 0.00107548
Sample 850: No. iterations = 484, Error = 0.000999499
Sample 851: No. iterations = 512, Error = 0.00132573
Sample 852: No. iterations = 1, Error = 2.76319e-05
Sample 853: No. iterations = 512, Error = 0.0020793
